timestamp_utc,price_eur,country_code,source_id,ingested_at
2026-08-26 20:15:00,171.03,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-26 20:30:00,169.4,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-26 20:45:00,169.4,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-26 21:00:00,172.03,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-26 21:15:00,171.03,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-26 21:30:00,170.46,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-26 21:45:00,169.4,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-26 22:00:00,176.67,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-26 22:15:00,176.67,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-26 22:30:00,175.88,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-26 22:45:00,176.46,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-26 23:00:00,176.46,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-26 23:15:00,175.0,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-26 23:30:00,174.0,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-26 23:45:00,173.3,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 00:00:00,174.88,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 00:15:00,173.94,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 00:30:00,173.94,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 00:45:00,173.3,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 01:00:00,173.3,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 01:15:00,173.0,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 01:30:00,172.2,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 01:45:00,171.41,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 02:00:00,166.28,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 02:15:00,166.28,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 02:30:00,166.28,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 02:45:00,166.28,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 03:00:00,154.93,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 03:15:00,154.93,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 03:30:00,159.99,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 03:45:00,166.28,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 04:00:00,163.22,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 04:15:00,170.8,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 04:30:00,171.4,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 04:45:00,174.55,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 05:00:00,176.67,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 05:15:00,178.04,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 05:30:00,174.88,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 05:45:00,173.3,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 06:00:00,184.18,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 06:15:00,176.46,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 06:30:00,173.63,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 06:45:00,170.2,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 07:00:00,180.01,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 07:15:00,172.99,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 07:30:00,151.39,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 07:45:00,127.99,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 08:00:00,124.57,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 08:15:00,103.18,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 08:30:00,90.49,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 08:45:00,60.2,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 09:00:00,38.77,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 09:15:00,19.38,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 09:30:00,7.51,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
